Payment_ID,Payment_Date,Month,Student_ID,Subject,Level,Tutor,Payment_Method,Course_Fee,Discount,Amount_Paid,Payment_Status,Student_Status
PAY01739,2025-08-11,August,STU0329,IELTS,Advanced,John, Cash ,750000,0,750000,paid,active
PAY01740,2025/08/03,August,STU0161,Grammar,Beginner,David,E-Wallet,5000000,50000,4950000,paid,Inactive
PAY01741,2025/12/25,December,STU0279,ENG,Advanced,Emily,,750000,,,paid,Actve
PAY01742,"Apr 12, 2025",April,STU0200,IELTS,Advanced,SARAH,Bank Transfer,500000,0,500000,Paid,Active
PAY01743,"Sep 19, 2025",September,STU0082,English,Beginner,SARAH,E-Wallet,5000000,50000,4950000,Unpaid,Inactive
PAY01744,2025/06/05,June,STU0431,Grammar,Intermediate,SARAH,Bank Transfer,5000000,0,5000000,Paid,Active
PAY01745,2025-11-30,November,STU0003,ENG,Intermediate,Linda,,750000,50000,700000,paid,Inactive
PAY01746,"Jun 29, 2025",June,STU0367,IELTS,Advanced,Jhon,E-Wallet,700000,,,paid,Inactive
PAY01747,"Feb 23, 2025",February,STU0399,Grammar,Intermediate,Sarah,Transfer,5000000,-50000,5050000,paid,Actve
PAY01748,2025-07-30,July,STU0067,ENG,Beginner, john ,Cash,500000,0,500000,Unpaid,Actve
PAY01749,2025/10/29,October,STU0217,ENG,Advanced, john , Cash ,700000,-50000,750000,Unpaid,Inactive
PAY01750,15/03/2025,March,STU0496,Math,Advanced,Linda,transfer,750000,,,Unpaid,Active
PAY01751,"Mar 22, 2025",March,STU0057,Math,Intermediate,,Bank Transfer,500000,-50000,550000,Paid,Inactive
PAY01752,"Mar 02, 2025",March,STU0249,English,Beginner,Michael,,700000,50000,650000,paid,Actve
PAY01753,"Jan 25, 2025",January,STU0379,ENG,Beginner,Sarah,E-Wallet,700000,25000,675000,Unpaid,Active
PAY01754,2025/01/23,January,STU0232,Grammar,Intermediate, john ,,750000,-50000,800000,paid,Inactive
PAY01755,2025/03/12,March,STU0444,Grammar,Beginner,, Cash ,750000,,,paid,Actve
PAY01756,18/07/2025,July,STU0491,ENG,Advanced,David, Cash ,750000,50000,700000,Paid,Inactive
PAY01757,2025-12-29,December,STU0363,Speaking,Advanced,Sarah, Cash ,5000000,,,paid,Active
PAY01758,2025-04-09,April,STU0244,English,Beginner,SARAH,Transfer,5000000,-50000,5050000,Paid,active
PAY01759,16/04/2025,April,STU0274,Grammar,Intermediate,,Cash,5000000,100000,4900000,Unpaid,Active
PAY01760,2025/06/24,June,STU0271,Grammar,Intermediate,David,Cash,650000,100000,550000,Paid,Active
PAY01761,05/10/2025,October,STU0394,Math,Beginner,David,transfer,700000,25000,675000,paid,Inactive
PAY01762,"Jan 31, 2025",January,STU0153,english,Beginner,Emily,Transfer,650000,0,650000,Unpaid,active
PAY01763,2025/05/13,May,STU0386,TOEFL,Intermediate,SARAH,,500000,0,500000,paid,Actve
PAY01764,"Feb 28, 2025",February,STU0209,Math,Intermediate,John,transfer,500000,50000,450000,paid,Inactive
PAY01765,"Jan 10, 2025",January,STU0127,IELTS,Intermediate,,transfer,5000000,-50000,5050000,Unpaid,Active
PAY01766,22/11/2025,November,STU0087,TOEFL,Advanced,Jhon,E-Wallet,650000,50000,600000,Unpaid,Active
PAY01767,2025/01/01,January,STU0086,English,Beginner, john ,Bank Transfer,5000000,50000,4950000,paid,active
PAY01768,2025/12/15,December,STU0431,Speaking,Beginner,Michael, Cash ,700000,,,paid,Active
PAY01769,2025-06-03,June,STU0072,Speaking,Intermediate,Linda,E-Wallet,750000,,,paid,active
PAY01770,"Dec 16, 2025",December,STU0126,Grammar,Intermediate,Linda,transfer,700000,,,paid,active
PAY01771,09/01/2025,January,STU0462,English,Advanced,Michael,transfer,500000,-50000,550000,paid,Actve
PAY01772,2025-07-21,July,STU0427,ENG,Advanced,Sarah,Bank Transfer,500000,-50000,550000,Unpaid,active
PAY01773,18/07/2025,July,STU0480,TOEFL,Intermediate,John,Transfer,500000,0,500000,paid,Active
PAY01774,"May 24, 2025",May,STU0321,Speaking,Advanced,Linda,Transfer,650000,0,650000,Unpaid,active
PAY01775,"Jan 19, 2025",January,STU0108,English,Beginner,Jhon,Cash,750000,,,Unpaid,Actve
PAY01776,29/03/2025,March,STU0290,IELTS,Beginner,,Transfer,5000000,,,paid,Active
PAY01777,"Mar 07, 2025",March,STU0374,Speaking,Beginner,John, Cash ,5000000,25000,4975000,paid,active
PAY01778,2025/12/15,December,STU0483,English,Intermediate,Jhon,,500000,100000,400000,Unpaid,active
PAY01779,2025/03/04,March,STU0023,TOEFL,Beginner,David,transfer,750000,50000,700000,paid,Actve
PAY01780,2025-06-11,June,STU0451,English,Advanced,Linda, Cash ,750000,25000,725000,Unpaid,Active
PAY01781,08/05/2025,May,STU0321,Math,Beginner, john ,transfer,650000,50000,600000,Paid,active
PAY01782,09/05/2025,May,STU0175,English,Intermediate,SARAH,,500000,100000,400000,Paid,Active
PAY01783,2025/11/04,November,STU0064,Math,Beginner,John,transfer,500000,,,Unpaid,Active
PAY01784,2025-03-07,March,STU0321,english,Beginner,Sarah, Cash ,750000,0,750000,Paid,Active
PAY01785,2025/05/31,May,STU0211,TOEFL,Advanced,,Cash,750000,0,750000,Unpaid,Actve
PAY01786,2025/08/26,August,STU0334,English,Intermediate,SARAH,Bank Transfer,5000000,-50000,5050000,paid,Inactive
PAY01787,2025-02-25,February,STU0304,TOEFL,Advanced,Michael, Cash ,500000,-50000,550000,paid,active
PAY01788,2025/07/01,July,STU0096,TOEFL,Beginner,John,Cash,750000,,,Paid,active
PAY01789,2025/10/27,October,STU0160,IELTS,Beginner, john ,Bank Transfer,5000000,,,paid,active
PAY01790,"May 30, 2025",May,STU0348,IELTS,Beginner,Linda,E-Wallet,500000,-50000,550000,paid,Active
PAY01791,"Aug 05, 2025",August,STU0104,Math,Intermediate,Linda, Cash ,650000,25000,625000,Unpaid,Actve
PAY01792,"Nov 04, 2025",November,STU0316,Speaking,Intermediate,Emily,Transfer,5000000,-50000,5050000,Paid,Actve
PAY01793,2025/01/22,January,STU0355,TOEFL,Intermediate,,Transfer,650000,0,650000,Paid,Actve
PAY01794,2025/06/19,June,STU0004,Grammar,Beginner,Sarah,Bank Transfer,650000,100000,550000,Paid,Active
PAY01795,"Mar 14, 2025",March,STU0468,Grammar,Beginner,John,Transfer,750000,25000,725000,Paid,active
PAY01796,31/03/2025,March,STU0434,TOEFL,Beginner,Linda,Cash,700000,,,Paid,active
PAY01797,2025-02-21,February,STU0454,Math,Intermediate,Linda,Bank Transfer,650000,100000,550000,Unpaid,Inactive
PAY01798,"Jul 09, 2025",July,STU0320,english,Advanced,Sarah,Cash,650000,-50000,700000,Paid,Inactive
PAY01799,08/04/2025,April,STU0163,english,Advanced,Linda,Cash,5000000,100000,4900000,paid,Inactive
PAY01800,"Oct 02, 2025",October,STU0323,Speaking,Beginner,SARAH,E-Wallet,650000,50000,600000,Unpaid,Inactive
PAY01801,2025/02/11,February,STU0199,Grammar,Intermediate,SARAH,transfer,5000000,0,5000000,Paid,active
PAY01802,"Dec 31, 2025",December,STU0490,ENG,Intermediate,David,E-Wallet,5000000,,,Unpaid,Active
PAY01803,17/04/2025,April,STU0203,TOEFL,Intermediate,Jhon,transfer,650000,100000,550000,paid,Inactive
PAY01804,"Jul 11, 2025",July,STU0044,Speaking,Intermediate,SARAH,Bank Transfer,5000000,0,5000000,Paid,Active
PAY01805,"Aug 27, 2025",August,STU0210,Grammar,Intermediate,Emily,Bank Transfer,750000,100000,650000,Unpaid,Active
PAY01806,2025/04/02,April,STU0184,Math,Intermediate,SARAH,E-Wallet,650000,50000,600000,paid,Active
PAY01807,22/05/2025,May,STU0020,TOEFL,Intermediate,Linda, Cash ,500000,0,500000,Unpaid,active
PAY01808,"Jun 04, 2025",June,STU0071,Speaking,Beginner,David,Bank Transfer,650000,,,Unpaid,Actve
PAY01809,2025-07-27,July,STU0390,IELTS,Intermediate,Linda,Transfer,750000,,,paid,Inactive
PAY01810,31/08/2025,August,STU0388,ENG,Advanced, john ,Bank Transfer,5000000,-50000,5050000,Paid,active
PAY01811,2025/04/07,April,STU0437,English,Intermediate,Michael,E-Wallet,750000,25000,725000,Paid,active
PAY01812,2025/01/05,January,STU0218,english,Advanced,SARAH,Bank Transfer,700000,50000,650000,Unpaid,Active
PAY01813,2025-10-18,October,STU0170,english,Intermediate,Linda,transfer,650000,25000,625000,Paid,Actve
PAY01814,2025/04/07,April,STU0232,Speaking,Beginner,Michael,Cash,500000,50000,450000,paid,Inactive
PAY01815,2025/01/17,January,STU0467,english,Intermediate,Linda,Transfer,500000,25000,475000,Unpaid,Active
PAY01816,2025-08-21,August,STU0168,english,Intermediate,Michael,Cash,700000,-50000,-750000,Paid,Actve
PAY01817,2025-09-02,September,STU0106,Speaking,Intermediate, john ,Transfer,750000,25000,725000,paid,active
PAY01818,28/10/2025,October,STU0142,TOEFL,Beginner,Michael,transfer,5000000,,,Paid,Actve
PAY01819,06/11/2025,November,STU0451,ENG,Intermediate, john ,E-Wallet,5000000,50000,4950000,Paid,Active
PAY01820,2025/05/28,May,STU0406,Speaking,Intermediate,,,700000,,,Paid,Actve
PAY01821,08/05/2025,May,STU0197,IELTS,Advanced,,Cash,5000000,,,Unpaid,Active
PAY01822,03/05/2025,May,STU0342,Math,Advanced,Linda,transfer,700000,,,Unpaid,Active
PAY01823,2025-07-08,July,STU0167,english,Intermediate,Michael,Bank Transfer,500000,-50000,550000,Paid,Active
PAY01824,2025-08-25,August,STU0384,ENG,Intermediate,Emily, Cash ,500000,,,Unpaid,Inactive
PAY01825,2025-07-23,July,STU0470,IELTS,Intermediate, john ,transfer,500000,50000,450000,Unpaid,Active
PAY01826,12/02/2025,February,STU0143,IELTS,Beginner,John,E-Wallet,750000,25000,725000,Paid,Inactive
PAY01827,2025-05-31,May,STU0040,English,Advanced,David,Transfer,5000000,,,Unpaid,active
PAY01828,02/04/2025,April,STU0227,English,Advanced,SARAH, Cash ,500000,,,paid,Active
PAY01829,"Jul 19, 2025",July,STU0025,english,Beginner,Linda,Bank Transfer,750000,0,750000,Paid,Inactive
PAY01830,2025-02-16,February,STU0173,TOEFL,Advanced,Sarah,Transfer,750000,0,750000,Paid,Inactive
PAY01831,2025-03-27,March,STU0168,Grammar,Advanced,Linda,E-Wallet,750000,-50000,800000,Paid,Actve
PAY01832,2025-08-08,August,STU0166,IELTS,Beginner,Jhon, Cash ,650000,25000,625000,Unpaid,Active
PAY01833,19/07/2025,July,STU0418,Speaking,Advanced,,Bank Transfer,750000,25000,725000,Paid,Active
PAY01834,2025/04/22,April,STU0053,IELTS,Intermediate,Sarah,E-Wallet,700000,-50000,750000,Unpaid,Actve
PAY01835,14/12/2025,December,STU0453,Grammar,Advanced, john ,Cash,700000,25000,675000,Unpaid,Active
PAY01836,2025/11/08,November,STU0120,English,Beginner,John,E-Wallet,750000,-50000,800000,Paid,active
PAY01837,2025/05/02,May,STU0071,Grammar,Intermediate,David,Transfer,650000,-50000,700000,Paid,Actve
PAY01838,2025-04-15,April,STU0485,ENG,Advanced,Emily,Transfer,650000,,,Unpaid,active
PAY01839,2025-11-26,November,STU0148,English,Beginner,Emily,Bank Transfer,5000000,100000,4900000,Paid,Inactive
PAY01840,2025-10-04,October,STU0114,english,Advanced,Emily,Transfer,650000,,,Unpaid,Active
PAY01841,2025/02/03,February,STU0073,TOEFL,Beginner,Sarah,Transfer,500000,25000,475000,paid,Inactive
PAY01842,2025-05-01,May,STU0085,TOEFL,Beginner,Jhon,Transfer,750000,,,paid,Inactive
PAY01843,"Jun 05, 2025",June,STU0104,Speaking,Intermediate,Sarah,Bank Transfer,5000000,100000,4900000,Unpaid,Actve
PAY01844,2025/03/27,March,STU0377,english,Beginner, john ,Cash,750000,100000,650000,Unpaid,Actve
PAY01845,"Feb 12, 2025",February,STU0373,IELTS,Intermediate,Jhon,transfer,5000000,-50000,5050000,Unpaid,Actve
PAY01846,2025/05/26,May,STU0171,IELTS,Advanced, john ,Transfer,5000000,-50000,5050000,Paid,Inactive
PAY01847,2025-01-03,January,STU0252,english,Intermediate,Jhon, Cash ,5000000,,,Unpaid,Actve
PAY01848,"Sep 08, 2025",September,STU0020,Math,Intermediate,,Transfer,5000000,0,5000000,Paid,Actve
PAY01849,"May 11, 2025",May,STU0353,Grammar,Advanced,John, Cash ,5000000,,,Unpaid,Actve
PAY01850,07/05/2025,May,STU0186,English,Advanced,Michael,Bank Transfer,750000,0,750000,paid,Actve
PAY01851,15/12/2025,December,STU0488,IELTS,Beginner,Sarah,,700000,25000,675000,Paid,Actve
PAY01852,2025-07-23,July,STU0085,english,Intermediate,David,E-Wallet,5000000,25000,4975000,paid,Actve
PAY01853,"Oct 28, 2025",October,STU0056,Grammar,Beginner,David, Cash ,750000,,,Paid,Actve
PAY01854,"Dec 24, 2025",December,STU0001,Math,Beginner,Jhon,E-Wallet,500000,25000,475000,Unpaid,active
PAY01855,09/08/2025,August,STU0069,TOEFL,Intermediate,Michael,E-Wallet,650000,50000,600000,Paid,Actve
PAY01856,18/10/2025,October,STU0094,TOEFL,Intermediate,Jhon,transfer,650000,25000,625000,paid,Active
PAY01857,22/11/2025,November,STU0064,Speaking,Beginner,Emily,Cash,500000,50000,450000,paid,Inactive
PAY01858,2025/09/02,September,STU0385,English,Advanced,,,500000,0,500000,Paid,Active
PAY01859,2025-04-19,April,STU0493,Speaking,Intermediate, john ,,750000,-50000,800000,Unpaid,Actve
PAY01860,"Jun 22, 2025",June,STU0482,Grammar,Advanced,Jhon,transfer,700000,50000,650000,paid,Active
PAY01861,"Jul 02, 2025",July,STU0358,english,Advanced,Michael,Cash,500000,0,500000,paid,Active
PAY01862,"Sep 29, 2025",September,STU0352,ENG,Advanced,Jhon, Cash ,650000,50000,600000,Paid,Active
PAY01863,"Nov 23, 2025",November,STU0024,Grammar,Advanced, john ,Transfer,500000,,,paid,Actve
PAY01864,2025-07-24,July,STU0483,ENG,Advanced,Sarah, Cash ,700000,100000,600000,Unpaid,active
PAY01865,07/11/2025,November,STU0402,English,Beginner, john ,,650000,-50000,700000,Paid,active
PAY01866,2025/12/11,December,STU0247,TOEFL,Beginner,Linda,Transfer,650000,100000,550000,paid,Active
PAY01867,2025/02/24,February,STU0168,english,Intermediate,Linda, Cash ,500000,25000,475000,Unpaid,Actve
PAY01868,2025-12-10,December,STU0252,Math,Advanced,Emily,,650000,-50000,700000,Paid,Active
PAY01869,"Nov 26, 2025",November,STU0372,english,Advanced,SARAH,,750000,,,Unpaid,Inactive
PAY01870,"Apr 25, 2025",April,STU0046,Grammar,Advanced,,Transfer,500000,50000,450000,paid,Active
PAY01871,"Oct 21, 2025",October,STU0296,English,Intermediate,John,E-Wallet,650000,50000,600000,paid,Inactive
PAY01872,2025/07/18,July,STU0479,IELTS,Advanced,,E-Wallet,700000,50000,650000,Paid,Active
PAY01873,2025-07-22,July,STU0418,Speaking,Beginner, john , Cash ,5000000,100000,4900000,Unpaid,Inactive
PAY01874,"Nov 04, 2025",November,STU0411,English,Advanced,Emily,Bank Transfer,650000,,,paid,Active
PAY01875,2025/05/21,May,STU0495,english,Beginner,Emily,Transfer,650000,100000,550000,paid,Inactive
PAY01876,2025-04-26,April,STU0154,IELTS,Beginner,SARAH,transfer,650000,100000,550000,Unpaid,Actve
PAY01877,2025/12/14,December,STU0271,Speaking,Intermediate,Linda, Cash ,700000,100000,600000,paid,Actve
PAY01878,19/02/2025,February,STU0028,Speaking,Intermediate,Michael,E-Wallet,700000,-50000,750000,Paid,Actve
PAY01879,2025/12/23,December,STU0412,TOEFL,Advanced,John,Bank Transfer,700000,25000,675000,paid,Active
PAY01880,14/12/2025,December,STU0087,English,Beginner,Emily,transfer,750000,100000,650000,Paid,Active
PAY01881,"Mar 02, 2025",March,STU0322,english,Beginner,John,Cash,5000000,100000,4900000,Paid,Actve
PAY01882,"Sep 08, 2025",September,STU0193,Math,Intermediate,Jhon,Bank Transfer,5000000,25000,4975000,paid,Actve
PAY01883,2025-07-08,July,STU0251,TOEFL,Beginner,,E-Wallet,500000,0,500000,paid,Actve
PAY01884,2025-05-21,May,STU0331,english,Intermediate,,Transfer,5000000,25000,4975000,Paid,active
PAY01885,02/02/2025,February,STU0285,ENG,Beginner,SARAH,,750000,,,paid,Active
PAY01886,2025-04-17,April,STU0003,ENG,Intermediate,Sarah,Cash,650000,-50000,700000,Paid,Inactive
PAY01887,01/12/2025,December,STU0386,English,Beginner,Sarah,E-Wallet,500000,-50000,550000,Unpaid,active
PAY01888,06/10/2025,October,STU0154,English,Advanced,David, Cash ,750000,,,paid,Actve
PAY01889,2025/03/13,March,STU0181,TOEFL,Advanced,Sarah, Cash ,700000,-50000,750000,Paid,Inactive
PAY01890,19/01/2025,January,STU0111,IELTS,Advanced,SARAH,Transfer,650000,50000,600000,paid,active
PAY01891,23/05/2025,May,STU0131,Speaking,Intermediate,Michael,transfer,5000000,100000,4900000,Unpaid,Active
PAY01892,2025/05/11,May,STU0323,Speaking,Advanced,Linda, Cash ,650000,-50000,700000,Unpaid,Inactive
PAY01893,03/08/2025,August,STU0494,TOEFL,Beginner,David,Cash,700000,100000,600000,paid,Active
PAY01894,2025/12/17,December,STU0186,Grammar,Intermediate,Michael,,500000,50000,450000,Paid,active
PAY01895,2025-01-06,January,STU0054,Math,Beginner,SARAH, Cash ,750000,25000,725000,Unpaid,Actve
PAY01896,"Feb 18, 2025",February,STU0312,Math,Beginner,Michael,Bank Transfer,5000000,50000,4950000,Unpaid,Inactive
PAY01897,2025/06/26,June,STU0005,IELTS,Advanced,Michael,Transfer,750000,-50000,800000,Unpaid,active
PAY01898,"Jan 28, 2025",January,STU0362,ENG,Beginner, john ,Bank Transfer,650000,,,Unpaid,active
PAY01899,2025/05/22,May,STU0417,TOEFL,Intermediate,Sarah,Bank Transfer,5000000,,,Unpaid,active
PAY01900,2025-02-16,February,STU0048,IELTS,Advanced,John,Cash,500000,,,paid,active
PAY01901,2025/10/11,October,STU0478,IELTS,Intermediate, john ,E-Wallet,500000,100000,400000,paid,Active
PAY01902,2025-07-27,July,STU0382,English,Advanced,Jhon, Cash ,5000000,25000,4975000,paid,active
PAY01903,2025-05-06,May,STU0346,TOEFL,Beginner,Sarah,Bank Transfer,5000000,100000,4900000,Paid,active
PAY01904,2025/01/27,January,STU0497,Math,Intermediate,Linda,,750000,100000,650000,paid,Active
PAY01905,"May 29, 2025",May,STU0002,english,Beginner,David, Cash ,750000,50000,700000,paid,Active
PAY01906,2025/08/26,August,STU0236,Grammar,Intermediate,Emily,Cash,500000,50000,-450000,Paid,active
PAY01907,2025/04/06,April,STU0252,TOEFL,Beginner,SARAH,E-Wallet,700000,0,700000,Paid,Actve
PAY01908,2025/03/05,March,STU0129,TOEFL,Intermediate,Jhon,Bank Transfer,500000,25000,475000,Unpaid,active
PAY01909,08/08/2025,August,STU0225,ENG,Beginner,Michael,Bank Transfer,5000000,50000,4950000,paid,Actve
PAY01910,"Jan 03, 2025",January,STU0021,IELTS,Intermediate,Jhon, Cash ,650000,0,650000,Unpaid,Active
PAY01911,24/03/2025,March,STU0061,english,Intermediate,SARAH,transfer,750000,,,paid,Inactive
PAY01912,2025/06/16,June,STU0432,english,Beginner,Sarah,Cash,5000000,,,Paid,Inactive
PAY01913,"Mar 21, 2025",March,STU0122,English,Advanced,Emily,transfer,5000000,0,5000000,paid,Active
PAY01914,2025/08/11,August,STU0390,english,Beginner,,Transfer,700000,50000,650000,paid,Inactive
PAY01915,"May 08, 2025",May,STU0127,english,Beginner, john , Cash ,500000,50000,450000,Paid,Inactive
PAY01916,07/04/2025,April,STU0020,Speaking,Beginner,Michael,transfer,650000,0,650000,Paid,Inactive
PAY01917,2025-02-16,February,STU0359,TOEFL,Beginner,Emily,transfer,750000,100000,650000,Unpaid,Active
PAY01918,2025/09/19,September,STU0187,Speaking,Intermediate,Jhon,Transfer,500000,50000,450000,Unpaid,Active
PAY01919,2025-04-04,April,STU0165,TOEFL,Intermediate, john ,Bank Transfer,500000,0,500000,paid,Active
PAY01920,09/08/2025,August,STU0156,Math,Beginner,John, Cash ,700000,100000,600000,paid,Inactive
PAY01921,"Jun 19, 2025",June,STU0271,Grammar,Beginner,David,Transfer,700000,,,paid,Actve
PAY01922,2025-02-14,February,STU0062,English,Advanced,Linda,Transfer,650000,,,paid,Actve
PAY01923,2025-02-20,February,STU0372,ENG,Beginner,SARAH, Cash ,5000000,-50000,5050000,Paid,Active
PAY01924,07/03/2025,March,STU0457,Grammar,Intermediate, john , Cash ,750000,-50000,800000,paid,Active
PAY01925,2025-08-12,August,STU0488,English,Beginner,,Bank Transfer,750000,100000,650000,paid,Inactive
PAY01926,2025-05-29,May,STU0356,TOEFL,Advanced,Jhon,transfer,5000000,0,5000000,paid,Active
PAY01927,2025/03/26,March,STU0200,english,Advanced,David,Transfer,5000000,100000,4900000,Paid,Active
PAY01928,23/03/2025,March,STU0476,ENG,Advanced,SARAH,Bank Transfer,5000000,,,Unpaid,Inactive
PAY01929,"Jun 01, 2025",June,STU0024,TOEFL,Intermediate,John, Cash ,5000000,0,5000000,Paid,active
PAY01930,"Mar 10, 2025",March,STU0422,TOEFL,Advanced,Sarah,Cash,500000,,,paid,active
PAY01931,"Nov 20, 2025",November,STU0453,Speaking,Advanced,Michael,transfer,700000,0,700000,paid,active
PAY01932,2025-06-16,June,STU0495,Speaking,Beginner,David,Cash,500000,50000,450000,paid,Active
PAY01933,2025/12/19,December,STU0283,TOEFL,Intermediate,Linda,Bank Transfer,700000,,,Unpaid,Inactive
PAY01934,2025/10/25,October,STU0372,english,Intermediate,Michael,transfer,650000,100000,550000,Paid,Actve
PAY01935,2025/04/03,April,STU0252,IELTS,Advanced,David,Cash,650000,25000,625000,Unpaid,Inactive
PAY01936,2025/04/01,April,STU0037,english,Beginner, john , Cash ,5000000,25000,4975000,Unpaid,Active
PAY01937,27/09/2025,September,STU0197,English,Beginner,John,,500000,-50000,550000,paid,Active
PAY01938,09/03/2025,March,STU0322,English,Beginner,Sarah,E-Wallet,500000,50000,450000,paid,active
PAY01939,2025-12-29,December,STU0289,ENG,Beginner,David,Bank Transfer,650000,25000,625000,Unpaid,Inactive
PAY01940,2025-05-05,May,STU0279,Math,Beginner,John,Cash,5000000,,,paid,active
PAY01941,2025/02/22,February,STU0013,TOEFL,Intermediate,Jhon,Transfer,650000,0,650000,Unpaid,active
PAY01942,2025/04/26,April,STU0057,TOEFL,Beginner,David,Bank Transfer,500000,100000,400000,Paid,active
